sip_timestamp,ask_price,ask_size,bid_price,bid_size
1645822700080233024,4.85,3,4.55,1
1645822700856783457,4.85,3,4.61,1
1645822701391973186,4.85,3,4.56,1
1645822701492767820,4.85,3,4.55,1
1645822704842266012,4.85,3,4.57,1
1645822705844211506,4.85,3,4.59,1
1645822706084702689,4.85,3,4.55,1
1645822725518346111,4.85,3,4.72,1
1645822729415045584,4.85,3,4.68,1
1645822729415411303,4.85,3,4.65,1
1645822744326509780,4.85,3,4.7,1
1645822746804153464,4.85,3,4.66,1
1645822746804513741,4.85,3,4.65,1
1645822747714977709,4.85,3,4.61,1
1645822747715304020,4.85,3,4.55,1
1645822763219101465,4.8,1,4.55,1
1645822763246817954,4.8,1,4.5,1
1645822774521438757,4.79,1,4.52,1
1645822775052660640,4.79,1,4.5,1
1645822775518693685,4.79,1,4.55,1
1645822775780621672,4.79,1,4.5,1
1645822777518376342,4.7,9,4.44,1
1646038800048495961,4.99,1,0,0
1646055540419679187,4.99,1,4.02,1
1646055602520924291,4.99,1,4.01,4
1646055602520962623,4.99,1,4.03,1
1646055664622160817,4.99,1,4.01,4
1646055664622199728,4.99,1,4.04,1
1646055726723481423,4.99,1,4.01,4
1646055726723519597,4.99,1,4.05,1
1646055788824852379,4.99,1,4.01,4
1646055788824890841,4.99,1,4.06,1
1646055850926082439,4.99,1,4.01,4
1646055850926117437,4.99,1,4.07,1
1646055913027432160,4.99,1,4.01,4
1646055913027471825,4.99,1,4.08,1
1646055975128737924,4.99,1,4.01,4
1646055975128779613,4.99,1,4.09,1
1646056037230152497,4.99,1,4.01,4
1646056037230190368,4.99,1,4.1,1
1646056099331491024,4.99,1,4.01,4
1646056099331529147,4.99,1,4.11,1
1646056161432946254,4.99,1,4.01,4
1646056161432991654,4.99,1,4.12,1
1646056223534136323,4.99,1,4.01,4
1646056223534172993,4.99,1,4.13,1
1646056285635310705,4.99,1,4.01,4
1646056285635349381,4.99,1,4.14,1
1646056347736563745,4.99,1,4.01,4
1646056347736608461,4.99,1,4.15,1
1646056409837911106,4.99,1,4.01,4
1646056409837956925,4.99,1,4.16,1
1646056471939224881,4.99,1,4.01,4
1646056471939270121,4.99,1,4.17,1
1646056534040409024,4.99,1,4.01,4
1646056534040446426,4.99,1,4.18,1
1646056596141856176,4.99,1,4.01,4
1646056596141894425,4.99,1,4.19,1
1646056600584310519,4.99,1,4.01,4
1646057200585694623,4.99,1,4.02,1
1646057262686824719,4.99,1,4.01,4
1646057262686866656,4.99,1,4.03,1
1646057324788386095,4.99,1,4.01,4
1646057324788425066,4.99,1,4.04,1
1646057386889766427,4.99,1,4.01,4
1646057386889804464,4.99,1,4.05,1
1646057448991211917,4.99,1,4.01,4
1646057448991250415,4.99,1,4.06,1
1646057511092630686,4.99,1,4.01,4
1646057511092667813,4.99,1,4.07,1
1646057573193914103,4.99,1,4.01,4
1646057573193952294,4.99,1,4.08,1
1646057635294984301,4.99,1,4.01,4
1646057635295021924,4.99,1,4.09,1
1646057697396325602,4.99,1,4.01,4
1646057697396356147,4.99,1,4.1,1
1646057759497391053,4.99,1,4.01,4
1646057759497431178,4.99,1,4.11,1
1646057821598808676,4.99,1,4.01,4
1646057821598847835,4.99,1,4.12,1
1646057883700306479,4.99,1,4.01,4
1646057883700344219,4.99,1,4.13,1
1646057945801722260,4.99,1,4.01,4
1646057945801761359,4.99,1,4.14,1
1646058007903135110,4.99,1,4.01,4
1646058007903176842,4.99,1,4.15,1
1646058070004547153,4.99,1,4.01,4
1646058070004586462,4.99,1,4.16,1
1646058132105836924,4.99,1,4.01,4
1646058132105874705,4.99,1,4.17,1
1646058194207159615,4.99,1,4.01,4
1646058194207196901,4.99,1,4.18,1
1646058256308429379,4.99,1,4.01,4
1646058256308469244,4.99,1,4.19,1
1646058318409876090,4.99,1,4.01,4
1646058318409916438,4.99,1,4.2,1
1646058380511265018,4.99,1,4.01,4
1646058380511308156,4.99,1,4.21,1
1646058381012539221,4.99,1,4.01,4
1646058381012584140,4.99,1,4.02,1
1646058408514902795,4.99,1,4.01,4
1646058600047605159,4.97,1,4.01,5
1646058906074362730,4.69,1,4.23,1
1646059118843095545,4.69,1,4.24,1
1646059119345131972,4.69,1,4.23,1
1646059119848629752,4.69,1,4.24,1
1646059120354832732,4.69,1,4.23,1
1646059121111931290,4.69,1,4.26,1
1646059121112126684,4.69,1,4.32,1
1646059122371704321,4.69,1,4.32,1
1646059123412768772,4.69,1,4.33,1
1646059123412996224,4.69,1,4.38,1
1646059124017101457,4.69,1,4.38,1
1646059125184052375,4.69,1,4.39,1
1646059125184235619,4.69,1,4.43,1
1646059125866936517,4.69,1,4.43,1
1646059129656255834,4.69,1,4.43,1
1646059129656436653,4.69,1,4.46,1
1646059133536880909,4.69,1,4.46,1
1646059140877659262,4.69,1,4.48,1
1646059145869488846,4.69,1,4.48,1
1646059154024833189,4.69,1,4.48,1
1646059161700928588,4.69,1,4.5,1
1646059179168182233,4.69,1,4.5,1
1646059200512855515,4.69,1,4.5,1
1646059201349766290,4.69,1,4.53,1
1646059219892425514,4.69,1,4.53,1
1646059273955657105,4.69,1,4.53,1
1646059290083044406,4.69,1,4.55,1
1646059520925945723,4.7,10,4.55,1
1646059831770218561,4.69,1,4.55,1
1646060137269306691,4.69,1,4.55,2
1646060732715376469,4.7,10,4.55,2
1646060958654069224,4.69,1,4.55,1
1646061049088678702,4.69,1,4.55,1
1646061605744986479,4.69,1,4.55,1
1646061642470314242,4.7,10,4.55,1
1646061642470659680,4.7,10,4.55,1
1646061646014892892,4.69,1,4.55,1
1646061649152762910,4.69,1,4.55,1
1646061661571987811,4.69,1,4.52,1
1646061707821051747,4.69,1,4.52,1
1646061707821159052,4.69,1,4.49,1
1646061709751184930,4.69,1,4.49,1
1646061732076374761,4.69,1,4.49,1
1646061732076484119,4.69,1,4.45,1
1646061732088164649,4.69,1,4.45,1
1646061736978883036,4.69,1,4.45,1
1646061759517532814,4.69,1,4.41,2
1646061759517621112,4.69,1,4.41,1
1646061759518474243,4.69,1,4.41,1
1646061761396318513,4.69,1,4.41,1
1646061785594964012,4.69,1,4.41,1
1646061785595066941,4.69,1,4.37,2
1646061785595189789,4.69,1,4.37,1
1646061785604962068,4.69,1,4.37,1
1646061810779696899,4.69,1,4.37,1
1646061810779814122,4.69,1,4.34,1
1646061942010705501,4.69,1,4.35,1
1646061942011109267,4.69,1,4.34,1
1646062740003538286,4.62,1,4.35,1
1646062740838357789,4.61,1,4.35,1
1646062745369695861,4.6,1,4.35,1
1646062747468378865,4.59,1,4.35,1
1646062747505981421,4.59,1,4.35,1
1646062750852202551,4.58,1,4.35,1
1646062759111685055,4.57,1,4.35,1
1646062762998501186,4.56,1,4.35,1
1646062766439711814,4.55,1,4.35,1
1646062785478274907,4.6,2,4.35,1
1646062785478298737,4.6,2,4.36,1
1646062785478301300,4.6,2,4.45,1
1646062785478813758,4.6,1,4.45,1
1646062785478837713,4.6,1,4.46,1
1646062785479254640,4.61,2,4.46,1
1646062785587912558,4.61,2,4.46,1
1646062804473267606,4.61,1,4.46,1
1646062805845667609,4.65,1,4.46,1
1646062805845689240,4.65,1,4.47,1
1646062805845690966,4.65,1,4.53,1
1646062805846043678,4.65,1,4.53,1
1646062805846198018,4.65,1,4.53,2
1646062805846263677,4.65,1,4.53,1
1646062805846919354,4.7,10,4.53,1
1646062805847303919,4.7,12,4.53,1
1646062805847325466,4.7,14,4.53,1
1646062805901167225,4.7,14,4.53,1
1646062853866133084,4.7,10,4.61,1
1646062855891382700,4.7,10,4.61,1
1646062923467260222,4.7,10,4.64,1
1646063587271797146,4.7,9,4.64,1
1646063587271895684,4.7,6,4.64,1
1646063587971449040,4.7,7,4.64,1
1646063667056621829,4.7,5,4.67,1
1646063669463828324,4.7,5,4.68,1
1646063678384794112,4.7,5,4.64,1
1646063678384888985,4.7,5,4.64,1
1646063678384959119,4.7,5,4.62,1
1646063678385239204,4.7,5,4.58,1
1646063678685414174,4.7,5,4.62,1
1646063678685796626,4.7,5,4.55,1
1646063678986096310,4.7,5,4.55,1
1646063680887346475,4.7,5,4.55,1
1646063680887452388,4.7,5,4.52,1
1646063681187773935,4.7,5,4.52,1
1646063729116618230,4.7,5,4.52,1
1646063729116719686,4.7,5,4.49,1
1646063730330497132,4.7,5,4.49,1
1646063749794009898,4.69,1,4.49,1
1646063749887861297,4.69,1,4.49,1
1646063749887961556,4.69,1,4.45,2
1646063749888055629,4.69,1,4.45,1
1646063750188269569,4.69,1,4.45,1
1646063755383965731,4.7,5,4.45,1
1646063778092888128,4.7,5,4.45,1
1646063778092994405,4.7,5,4.41,2
1646063778093089547,4.7,5,4.41,1
1646063862008411812,4.7,5,4.41,1
1646063862008849152,4.7,5,4.37,1
1646063862312641294,4.7,5,4.37,1
1646063862313027922,4.7,5,4.36,1
1646064271279208295,4.7,5,4.38,1
1646064462009217019,4.7,5,4.38,1
1646064653755062773,4.7,5,4.4,1
1646065217899505278,4.7,5,4.42,1
1646065503891721990,4.7,5,4.43,4
1646065514305480129,4.7,5,4.6,1
1646065517941662186,4.7,5,4.6,1
1646065524734940940,4.7,5,4.61,1
1646066426136765791,4.7,5,4.61,1
1646066432948821051,4.7,5,4.62,1
1646066818458148869,4.7,4,4.62,1
1646066818822854147,4.7,5,4.62,1
1646066958834038712,4.7,5,4.67,1
1646067123336093842,4.69,2,4.67,1
1646067123336097445,4.69,3,4.67,1
1646067123336700704,4.69,2,4.67,1
1646067123336731247,4.7,5,4.67,1
1646067861684418638,4.7,5,4.68,1
1646067983923847436,4.7,1,4.68,4
1646067983923871388,4.7,1,4.69,1
1646067983923874878,4.7,1,4.69,2
1646067983923877326,4.7,1,4.69,3
1646067983923879760,4.7,1,4.69,4
1646067983923882298,4.7,1,4.69,5
1646067983923992161,4.72,1,4.69,5
1646067983924071593,4.72,1,4.69,4
1646067983924073397,4.72,1,4.69,3
1646067983924076356,4.72,1,4.69,2
1646067983924076437,4.72,1,4.69,1
1646067983924100394,4.72,1,4.69,2
1646067983924107739,4.72,1,4.69,3
1646067983924110799,4.72,1,4.69,4
1646067983924115140,4.72,1,4.69,5
1646067983924174993,4.73,1,4.69,5
1646067983924182351,4.75,1,4.69,5
1646067983924301844,4.79,2,4.69,5
1646067983924375858,4.79,2,4.69,4
1646067983924809972,4.79,1,4.69,4
1646067987179319347,4.79,2,4.7,1
1646067987453647834,4.83,1,4.7,4
1646067987454001127,4.84,1,4.7,4
1646067987754259002,4.84,1,4.7,4
1646068014692153174,4.87,2,4.7,4
1646068014692266471,4.87,1,4.7,4
1646068014992463056,4.87,1,4.7,4
1646068889652662317,4.87,18,4.71,1
1646069352040033129,4.82,1,4.71,1
1646069369616333635,4.86,1,4.71,1
1646069369616697233,4.87,18,4.71,1
1646069369616916395,4.87,20,4.71,1
1646069369616931891,4.87,22,4.71,1
1646069369916879429,4.87,20,4.71,1
1646069369916918526,4.87,18,4.71,1
1646070593289431105,4.87,18,4.72,1
1646070593289884080,4.87,18,4.72,1
1646070593289991819,4.87,18,4.68,1
1646070593290007610,4.87,18,4.68,1
1646070593290061235,4.7,8,4.68,1
1646070593290078651,4.7,8,4.72,1
1646070593290170256,4.7,4,4.72,1
1646070593290172150,4.87,18,4.72,1
1646070593290266213,4.87,18,4.68,1
1646070593590395463,4.69,1,4.66,9
1646070594780547410,4.7,4,4.66,9
1646070597981744145,4.72,1,4.66,9
1646070597982099942,4.75,1,4.66,9
1646070597982242780,4.78,1,4.66,9
1646070597982317170,4.78,1,4.66,11
1646070597982680940,4.87,18,4.66,11
1646070604288408584,4.86,1,4.66,9
1646070639201359432,4.86,1,4.68,1
1646070639202254656,4.86,1,4.68,2
1646070639872706578,4.86,1,4.68,1
1646070639873221859,4.86,1,4.68,1
1646070640085309109,4.86,1,4.68,2
1646070646555461357,4.86,1,4.68,1
1646070651555474256,4.86,1,4.68,2
1646070651559535869,4.86,1,4.68,1
1646070654131799838,4.86,1,4.66,9
1646070654132190787,4.86,1,4.68,1
1646070657747806851,4.86,1,4.66,9
1646070720869845293,4.87,18,4.66,9
1646071473483685047,4.84,1,4.66,9
1646071473703477323,4.84,3,4.66,9
1646071474692511213,4.84,2,4.66,9
1646071474926540930,4.86,1,4.66,9
1646071597025857678,4.86,1,4.7,1
1646071955574621633,4.86,1,4.7,2
1646072334214832512,4.86,1,4.7,1
1646072356318092747,4.86,1,4.66,9
1646072356318800172,4.86,1,4.66,11
1646072356618878713,4.86,1,4.66,9
1646072371623401472,4.86,1,4.7,1
1646072378990408982,4.85,1,4.7,1
1646073281313080595,4.85,1,4.7,1
1646073283428713626,4.84,1,4.7,1
1646073534200150040,4.81,1,4.7,1
1646073534201790526,4.81,1,4.7,1
1646073537511203533,4.84,1,4.7,1
1646073537512353474,4.79,1,4.7,1
1646073539554950311,4.83,1,4.7,1
1646073539555306611,4.84,1,4.7,1
1646073539555352002,4.84,1,4.7,1
1646073539556077454,4.77,1,4.7,1
1646073543093668503,4.81,1,4.7,1
1646073543094076238,4.84,2,4.7,1
1646073543095909246,4.75,1,4.7,1
1646073543096377076,4.75,1,4.7,1
1646073543099053123,4.84,1,4.7,1
1646073543265584312,4.84,1,4.7,1
1646073549931401758,4.77,1,4.7,1
1646073552554153640,4.77,2,4.7,1
1646073559136032128,4.77,2,4.7,1
1646073560615131241,4.75,1,4.7,1
1646073560728170104,4.75,1,4.7,1
1646073563117062958,4.75,2,4.7,1
1646073579622072550,4.75,1,4.7,1
1646073579741926685,4.79,1,4.7,1
1646073579741974313,4.75,1,4.7,1
1646073636557177007,4.75,1,4.7,1
1646074464120566750,4.79,1,4.66,9
1646075373201638183,4.8,1,4.66,10
1646075373202180603,4.8,1,4.66,9
1646075376559057938,4.8,1,4.66,10
1646075895841979843,4.81,2,4.66,9
1646075895842004156,4.81,2,4.71,1
1646075895842587386,4.76,1,4.71,1
1646075895842871952,4.76,1,4.71,1
1646075954146157566,4.8,1,4.66,9
1646075954146509029,4.82,1,4.66,9
1646075954189668861,4.81,1,4.66,9
1646075954693695560,4.83,1,4.66,9
1646075954993944231,4.83,1,4.66,10
1646075955195141032,4.82,1,4.66,10
1646075955495380910,4.83,1,4.66,10
1646075961559429730,4.83,1,4.66,9
1646078256723248833,4.87,18,4.66,9
1646078256765909420,4.86,1,4.66,9
1646078257165335148,4.86,1,4.74,1
1646078257165717058,4.87,18,4.74,1
1646078257171586132,4.93,1,4.74,1
1646078257171612924,4.93,1,4.8,1
1646078257172107776,4.93,1,4.66,9
1646078271693395933,4.89,1,4.66,9
1646078818368820590,4.87,15,4.66,9
1646078864996076909,4.87,1,4.66,9
1646078972013454621,4.91,1,4.66,9
1646078974014094275,4.93,1,4.66,9
1646078976019410065,4.94,2,4.66,9
1646078976019804488,4.97,1,4.66,9
1646078976066968062,4.96,1,4.66,9
1646078976602503033,4.97,4,4.66,9
1646078977072014173,4.96,1,4.66,9
1646078977611746622,4.98,2,4.66,9
1646078977711968082,4.98,2,4.66,9
1646078978020241465,4.98,2,4.66,9
1646078979611978661,4.98,1,4.66,9
1646078980006786310,4.98,1,4.75,1
1646078980007131488,4.98,1,4.75,1
1646078980007161749,4.98,1,4.75,1
1646078980007402967,4.98,1,4.75,2
1646078980532910569,4.98,1,4.75,2
1646079026844492164,4.98,1,4.75,1
1646079077384563515,4.86,1,4.75,1
1646079077384986819,4.86,1,4.71,1
1646079077385925680,4.86,1,4.71,1
1646079077387958103,4.98,1,4.71,1
1646079083935829408,4.98,1,4.75,1
1646079183805239092,4.98,1,4.77,1
1646079185373697494,4.98,1,4.77,1
1646079619362367859,4.97,1,4.77,1
1646079777577764698,4.97,2,4.77,1
1646079803516961595,4.88,2,4.87,2
1646079885918045226,4.88,2,4.87,2
1646080061807993346,4.91,1,4.87,2
1646080061808050103,4.93,1,4.87,2
1646080061808068042,4.98,1,4.87,2
1646080140705193245,4.95,1,4.87,2
1646080140705218655,4.95,1,4.89,1
1646080140705544261,4.98,1,4.89,1
1646080140705743772,4.98,1,4.87,2
1646080141527864760,4.98,1,4.87,1
1646080561289198467,4.98,1,4.84,1
1646080561289568468,4.98,1,4.82,1
1646080561290214412,4.98,1,4.78,1
1646080561290263122,4.98,1,4.92,2
1646080561290294035,4.98,1,4.92,2
1646080566567252398,4.98,1,4.92,2
1646080646465026765,4.97,2,4.88,1
1646080646465388381,4.97,2,4.84,1
1646080651567048676,4.97,2,4.92,1
1646080651567068904,4.97,2,4.88,1
1646080651567373792,4.97,2,4.87,1
1646080651607675602,4.97,2,4.88,1
1646080651625095458,4.97,2,4.8,1
1646080652624182818,4.97,2,4.81,1
1646080653138834384,4.97,2,4.81,1
1646080661570508071,4.97,2,4.8,1
1646080793482187010,4.96,1,4.8,1
1646080794878886548,4.95,1,4.8,1
1646080797654458984,4.95,2,4.8,1
1646080867378487408,4.94,1,4.8,1
1646080868488742923,4.93,1,4.8,1
1646080871717968687,4.93,2,4.8,1
1646080872263508353,4.93,1,4.8,1
1646080872263510128,4.94,1,4.8,1
1646080872263850582,4.94,1,4.8,1
1646080873022262829,4.94,1,4.92,6
1646080895374746464,4.94,1,4.92,5
1646080918283521682,4.94,1,4.92,4
1646080923660796078,4.95,1,4.92,4
1646080924545354187,4.95,1,4.92,3
1646080930042065916,4.99,7,4.92,3
1646080987210028238,4.98,2,4.92,3
1646080998881000694,4.98,2,4.92,2
1646080998881431919,4.98,2,4.92,3
1646081011572949964,4.98,2,4.92,2
1646081016568638616,4.98,2,4.92,3
1646081021568815256,4.98,2,4.92,2
1646081022107646666,4.98,2,4.92,1
1646081022108020615,4.98,2,4.92,2
1646081026568749711,4.98,2,4.92,1
1646081031568501398,4.98,2,4.92,2
1646081036568625477,4.98,2,4.92,1
1646081041568558034,4.98,2,4.92,2
1646081041572892900,4.98,2,4.92,1
1646081046568573413,4.98,2,4.92,2
1646081050786555436,4.98,2,4.92,1
1646081055863479487,4.98,2,4.92,2
1646081056571668123,4.98,2,4.92,1
1646081061572051584,4.98,2,4.92,2
1646081064319113811,4.98,2,4.92,1
1646081066572436353,4.98,2,4.92,2
1646081071571726429,4.98,2,4.92,1
1646081074387063653,4.98,2,4.89,1
1646081074387415455,4.98,2,4.85,1
1646081074387507112,4.98,2,4.89,1
1646081076571879100,4.98,2,4.85,1
1646081076572217668,4.98,2,4.83,1
1646081076573029180,4.98,2,4.89,1
1646081076577064449,4.98,2,4.82,1
1646081082580826247,4.98,16,4.82,1
1646081200768589968,4.9,5,4.82,1
1646081200818682615,4.9,5,4.82,1
1646081201857885803,4.9,2,4.82,1
1646081201860410035,4.9,2,4.86,1
1646081201860471294,4.94,1,4.86,1
1646081201860624130,4.97,1,4.86,1
1646081201861406445,4.98,16,4.86,1
1646081201861470894,4.98,16,4.78,1
1646081201861800716,4.98,16,4.78,1
1646081389989966805,4.97,2,4.92,5
1646081399574923612,4.97,1,4.92,5
1646081418366831719,4.97,1,4.92,4
1646081425423889983,4.97,1,4.92,3
1646081467304786363,4.96,2,4.89,1
1646081467305122243,4.96,2,4.87,1
1646081467305130902,4.96,2,4.84,1
1646081467305811639,4.96,2,4.81,1
1646081467357026685,4.96,2,4.82,1
1646081467857796096,4.96,2,4.81,1
1646081468264601620,4.96,2,4.82,1
1646081468766037899,4.96,2,4.82,1
1646081476973172052,4.96,3,4.81,1
1646081522409317148,4.96,4,4.81,1
1646081568400393146,4.95,1,4.81,1
1646081568456341348,4.95,2,4.81,1
1646081581366484727,4.94,1,4.81,1
1646081581366513120,4.94,2,4.81,1
1646081581411863983,4.94,3,4.81,1
1646081581922944748,4.94,4,4.81,1
1646081605349165926,4.94,3,4.81,1
1646081647119207173,4.92,1,4.81,1
1646081647667572340,4.94,2,4.81,1
1646081647667608189,4.92,1,4.81,1
1646081648078759102,4.92,1,4.91,4
1646081649597587877,4.92,2,4.87,1
1646081649597652981,4.92,1,4.87,1
1646081649597693523,4.91,1,4.87,1
1646081649597718501,4.91,2,4.87,1
1646081649597925532,4.91,2,4.81,1
1646081649598502298,4.91,2,4.81,1
1646081649599465528,4.91,1,4.81,1
1646081649599465601,4.92,1,4.81,1
1646081650012367303,4.97,1,4.81,1
1646081650012430342,4.98,15,4.81,1
1646081650012466738,4.92,1,4.81,1
1646081650013715695,4.92,1,4.81,3
1646081650014149627,4.92,1,4.81,2
1646081650356241036,4.97,1,4.81,2
1646081650358896073,4.98,15,4.81,2
1646081652013779936,4.98,15,4.81,1
1646081693629956494,4.96,2,4.81,2
1646081862216559860,4.96,2,4.81,2
1646081862217594914,4.95,1,4.81,2
1646081865801315827,4.95,1,4.81,2
1646081865801345531,4.95,1,4.81,1
1646081871366223457,4.95,1,4.81,2
1646081882365923305,4.85,1,4.81,1
1646081882365939915,4.85,1,4.81,1
1646081888428662138,4.85,1,4.78,1
1646081888429000811,4.85,1,4.71,1
1646081890459522038,4.85,1,4.71,1
1646081893883531748,4.85,1,4.68,2
1646081893883667124,4.85,1,4.68,1
1646081895802836892,4.89,1,4.68,2
1646081895802875544,4.89,1,4.72,1
1646081895802885658,4.85,1,4.72,1
1646081895802898636,4.85,1,4.73,1
1646081895803391026,4.95,1,4.73,1
1646081895803415789,4.95,1,4.76,1
1646081895803434680,4.85,1,4.76,1
1646081895803909548,4.95,1,4.76,1
1646081895803949620,4.85,1,4.76,1
1646081895813650593,4.85,1,4.76,1
1646081901577570841,4.85,1,4.73,1
1646081901577667825,4.85,1,4.68,1
1646081922691263945,4.85,1,4.65,2
1646081922691361852,4.85,1,4.65,1
1646081922692306269,4.85,1,4.65,1
1646081944283688399,4.85,1,4.62,1
1646081944283811340,4.85,1,4.61,1
1646081944284801315,4.85,1,4.61,1
1646081966783174262,4.95,1,4.62,5
1646081966783196069,4.95,1,4.67,1
1646081966784200848,4.85,1,4.67,1
1646081966784990997,4.85,1,4.62,5
1646081966785805328,4.95,1,4.62,5
1646081966785828200,4.95,1,4.67,1
1646081966786975439,4.95,1,4.67,1
1646081966787366738,4.95,1,4.61,1
1646081966792141000,4.95,1,4.54,1
1646081966795575623,4.95,1,4.62,4
1646081967616989984,4.96,2,4.62,4
1646081967617027263,4.95,1,4.62,4
1646081972979924608,4.96,1,4.62,4
1646082001184300413,4.99,5,4.6,1
1646082001201151048,4.99,5,4.56,1
1646082001219053942,4.99,5,4.52,1
1646082001254870707,4.99,5,4.51,1
1646082001272439349,4.99,5,4.41,1
1646082001273206650,4.99,5,4.41,1
1646082001273225861,4.99,5,4.36,1
1646082001290678830,4.99,5,4.2,1
1646082001290754272,4.99,5,4.19,1
1646082001291439132,4.99,5,4.19,1
1646082001291444260,4.99,5,4.18,1
1646082001327917922,4.99,5,4.05,50
1646082001347442939,4.99,5,4.01,4
1646125200047567524,4.99,6,0,0
1646129372443065231,4.99,6,0.02,1
1646129372444908399,4.99,5,0.02,1
1646136000449076711,4.99,5,4.01,4
1646136006539429739,4.99,5,4.02,1
1646142374904025190,4.99,5,4.03,1
1646142375287383307,4.99,5,4.04,1
1646142437067266143,4.99,5,4.05,1
1646142437361618554,4.99,5,4.06,1
1646142499168588230,4.99,5,4.07,1
1646142499372873700,4.99,5,4.08,1
1646142561269472566,4.99,5,4.09,1
1646142561622446717,4.99,5,4.1,1
1646142623370769918,4.99,5,4.11,1
1646142623627244153,4.99,5,4.12,1
1646142685471777817,4.99,5,4.13,1
1646142685764139745,4.99,5,4.14,1
1646142747573310528,4.99,5,4.15,1
1646142748165390386,4.99,5,4.16,1
1646142809674951560,4.99,5,4.17,1
1646142810312408635,4.99,5,4.18,1
1646142871776193994,4.99,5,4.19,1
1646142872446736350,4.99,5,4.2,1
1646142933877076216,4.99,5,4.21,1
1646142934694278531,4.99,5,4.22,1
1646142995978751521,4.99,5,4.23,1
1646142996396327231,4.99,5,4.24,1
1646143058080312618,4.99,5,4.25,1
1646143058655215535,4.99,5,4.26,1
1646143120181650191,4.99,5,4.27,1
1646143120838561478,4.99,5,4.28,1
1646143120935422098,4.99,5,4.27,1
1646143121558071256,4.99,5,4.29,1
1646143182282967468,4.99,5,4.3,1
1646143182557841324,4.99,5,4.31,1
1646143244384248838,4.99,5,4.32,1
1646143245175244235,4.99,5,4.33,1
1646143306485266658,4.99,5,4.34,1
1646143307096458114,4.99,5,4.35,1
1646143368586648218,4.99,5,4.36,1
1646143369119734158,4.99,5,4.37,1
1646143430688266804,4.99,5,4.38,1
1646143431204294442,4.99,5,4.39,1
1646143492789685664,4.99,5,4.4,1
1646143493347334087,4.99,5,4.41,1
1646143554890729056,4.99,5,4.42,1
1646143555118028625,4.99,5,4.43,1
1646143616991706598,4.99,5,4.44,1
1646143617623919102,4.99,5,4.45,1
1646143679092900547,4.99,5,4.46,1
1646143679848037489,4.99,5,4.47,1
1646143741194453433,4.99,5,4.48,1
1646143741359361734,4.99,5,4.49,1
1646143803295839703,4.99,5,4.5,1
1646143803604534490,4.99,5,4.51,1
1646143865397189916,4.99,5,4.52,1
1646143865963568020,4.99,5,4.53,1
1646143866182199493,4.99,5,4.52,1
1646143866329573023,4.99,5,4.54,1
1646143927498215173,4.99,5,4.55,1
1646143928050727325,4.99,5,4.56,1
1646143989599389836,4.99,5,4.57,1
1646143989733203765,4.99,5,4.58,1
1646144051700872198,4.99,5,4.59,1
1646144052205627567,4.99,5,4.6,1
1646144113802206475,4.99,5,4.61,1
1646144113997587977,4.99,5,4.62,1
1646144175903170759,4.99,5,4.63,1
1646144176340796843,4.99,5,4.64,1
1646144238004473507,4.99,5,4.65,1
1646144238459308527,4.99,5,4.66,1
1646144300106163709,4.99,5,4.67,1
1646144300107610360,4.99,5,4.66,1
1646145001560866149,4.99,5,4.66,3
1646145001560892093,4.99,5,4.66,3
1646145001820897569,4.99,5,4.66,4
1646145001820932081,4.99,5,4.73,1
1646145001821454905,4.99,5,4.73,2
1646145001822456041,4.99,5,4.73,1
1646145001822567882,4.99,6,4.73,1
1646145001831224946,4.99,6,4.66,3
1646145002228608679,4.99,6,4.66,5
1646145012265086352,4.99,6,4.66,4
1646145037438136174,4.99,6,4.67,1
1646145277901353218,4.99,6,4.67,3
1646145341578284990,4.99,6,4.68,1
1646145341843691353,4.99,6,4.69,1
1646145341976555718,4.99,6,4.68,1
1646145342160450933,4.99,6,4.7,1
1646145349745461560,4.99,6,4.71,1
1646145350286789984,4.99,6,4.72,1
1646145361392386645,4.99,6,4.73,1
1646145869659729013,4.99,5,4.73,1
1646146263571604803,4.99,5,4.73,1
1646146263572727251,4.99,5,4.68,1
1646146263575343818,4.99,5,4.68,2
1646146263875411284,4.99,5,4.66,2
1646146263929538198,4.99,5,4.67,4
1646146263932129137,4.99,5,4.69,1
1646146264038340700,4.99,5,4.67,4
1646146264183381645,4.99,5,4.7,1
1646146265592293043,4.99,5,4.71,1
1646146265887798083,4.99,5,4.72,1
1646146275863232009,4.99,5,4.73,1
1646146356971347442,4.99,6,4.73,1
1646146795041997397,4.99,5,4.73,1
1646147178829809240,4.99,5,4.69,1
1646147178830781993,4.99,5,4.66,2
1646147178839724310,4.99,5,4.67,5
1646147179067568600,4.99,5,4.68,1
1646147180826901401,4.99,5,4.69,1
1646147181315043589,4.99,5,4.7,1
1646147192677116233,4.99,5,4.71,1
1646147193021281552,4.99,5,4.72,1
1646147200264131074,4.99,5,4.73,1
1646147320200361109,4.99,5,4.91,1
1646147336053649344,4.99,5,4.9,16
1646147336063156632,4.99,5,4.84,1
1646147336064379504,4.99,5,4.72,1
1646147336064664653,4.99,5,4.72,3
1646147336064677579,4.99,5,4.72,5
1646147336064699153,4.99,5,4.72,7
1646147336090043126,4.99,5,4.74,1
1646147336115448465,4.99,5,4.75,1
1646147336620509386,4.99,5,4.74,1
1646147336620735930,4.99,5,4.74,2
1646147336920796448,4.99,5,4.74,1
1646147337116957662,4.99,5,4.75,1
